phase,stack,component,metric,unit,min,mean,max
load,notk8s,nodelet,rss_kib,MiB,25.1015625,25.928561970338983,26.421875
load,k8s,nodelet,rss_kib,MiB,99.05078125,113.22174344931271,120.015625
load,notk8s,nodeproxy,rss_kib,MiB,15.58984375,15.58984375,15.58984375
load,k8s,nodeproxy,rss_kib,MiB,49.4609375,50.80876825601374,52.9765625
load,notk8s,nodescheduler,rss_kib,MiB,21.703125,22.05685911016949,22.19921875
load,k8s,nodescheduler,rss_kib,MiB,63.84375,64.12210051546391,64.21875
load,notk8s,nodestore,rss_kib,MiB,18.57421875,20.009917902542373,20.34765625
load,k8s,nodestore,rss_kib,MiB,62.23828125,82.09129349226804,93.45703125
load,notk8s,combined,rss_kib,MiB,464.27734375,479.42208686440677,493.0703125
load,k8s,combined,rss_kib,MiB,1002.671875,1108.557976267182,1159.453125
load,k3s,combined,rss_kib,MiB,766.04296875,858.2872748940678,916.03515625
load,notk8s,containerd,pss_kib,MiB,79.431640625,81.89639499470339,87.017578125
load,k8s,containerd,pss_kib,MiB,91.0205078125,98.21054486146907,106.3125
load,k3s,containerd,pss_kib,MiB,120.857421875,137.4360963983051,147.62109375
load,notk8s,coredns,pss_kib,MiB,64.1171875,65.98256091101695,66.4765625
load,k8s,coredns,pss_kib,MiB,82.49609375,85.59350837628865,87.20703125
load,k3s,coredns,pss_kib,MiB,64.69140625,65.27486758474576,67.18359375
load,notk8s,flanneld,pss_kib,MiB,41.06640625,41.2307468220339,41.59375
load,k8s,flanneld,pss_kib,MiB,46.71875,47.26499409364261,47.8984375
load,k3s,k3s,pss_kib,MiB,462.345703125,536.2273834745763,582.64453125
load,notk8s,nodeapiserver,pss_kib,MiB,140.3115234375,148.25865995762712,155.390625
load,k8s,nodeapiserver,pss_kib,MiB,335.46484375,386.71849495274915,408.234375
load,notk8s,nodecontroller,pss_kib,MiB,33.87109375,37.53315346927966,39.9228515625
load,k8s,nodecontroller,pss_kib,MiB,125.69921875,134.34106529209623,137.109375
load,notk8s,nodelet,pss_kib,MiB,13.533203125,14.376661811440679,15.056640625
load,k8s,nodelet,pss_kib,MiB,97.0625,111.08932694372852,117.787109375
load,notk8s,nodeproxy,pss_kib,MiB,6.5986328125,6.6352191472457624,6.6416015625
load,k8s,nodeproxy,pss_kib,MiB,49.83203125,51.15300150343643,53.29296875
load,notk8s,nodescheduler,pss_kib,MiB,11.123046875,11.542856197033899,11.794921875
load,k8s,nodescheduler,pss_kib,MiB,64.2421875,64.47477716924399,64.58203125
load,notk8s,nodestore,pss_kib,MiB,11.240234375,12.520805746822035,12.6630859375
load,k8s,nodestore,pss_kib,MiB,62.58203125,82.49869791666667,93.8828125
load,notk8s,combined,pss_kib,MiB,405.2705078125,419.9770590572034,433.578125
load,k8s,combined,pss_kib,MiB,955.7470703125,1061.3444111093213,1112.189453125
load,k3s,combined,pss_kib,MiB,647.89453125,738.9383474576272,795.9453125
